"teamid","esportsgameid","platformgameid","side"
"101428372605353526","106269757537700323","ESPORTSTMNT03:1996214","100"
"99294153824386385","109517090067719751","ESPORTSTMNT02:3151621","100"
"99566408561605102","106269744789393669","ESPORTSTMNT01:2138159","100"
"103461966975897718","106273298443473599","ESPORTSTMNT03:2051499","100"
"98767991926151025","102984708146564216","ESPORTSTMNT06:1071575","100"
"101383793569248484","106269680921808954","ESPORTSTMNT05:2070442","100"
"103535282119620510","107455808283131932","ESPORTSTMNT02:2661673","100"
"100205573495116443","103540364360693584","ESPORTSTMNT02:1296226","100"
"106269804045322803","107693721182735791","ESPORTSTMNT03:2546282","100"
"103935642731826448","107563481239614942","ESPORTSTMNT05:2520621","100"
"99566408562477641","102147203816802508","ESPORTSTMNT01:1165832","100"
"103461966981927044","108322950357428972","ESPORTSTMNT02:2973424","100"
"101428372600307248","107455808283000794","ESPORTSTMNT03:2544698","100"
"105549998884468136","107565618488246102","ESPORTSTMNT03:2638171","100"
"99566406332122275","102147202984952695","ESPORTSTMNT01:1143862","100"
"103535282146169523","104253013262865940","ESPORTSTMNT04:1240399","100"
"99566405127798575","109518697661991492","ESPORTSTMNT02:3166564","100"
"103878020539746273","110425027634824007","ESPORTSTMNT06:2815778","100"
"98926509885559666","104841804589478954","ESPORTSTMNT03:1551936","100"
"107582157086477662","109988859573059991","ESPORTSTMNT01:3331766","100"
"107467803833323099","110169570920815104","ESPORTSTMNT05:3223052","100"
"105514967858969605","108746545968860990","ESPORTSTMNT05:3090328","100"
"100205573496804586","105753774450457534","ESPORTSTMNT03:1823974","100"
"103935530333072898","108171991244431860","ESPORTSTMNT05:2760550","100"
"98767991926151025","106680962631761056","ESPORTSTMNT06:1881353","100"
"100725845018863243","107418445248279893","ESPORTSTMNT02:2664248","100"
"99566408562477641","110411420270174764","ESPORTSTMNT02:3212977","100"
"100725845022060229","104072420722551893","ESPORTSTMNT03:1353399","100"
"109698855806033734","109699002332956354","ESPORTSTMNT01:3325542","100"
"107603600826620492","108285920951598104","ESPORTSTMNT01:2984705","100"
"103877891572305836","108172137678025390","ESPORTSTMNT02:2883672","100"
"102787200149928963","105522904802887033","ESPORTSTMNT01:1692604","100"
"98767991949608898","105562822076218131","ESPORTSTMNT05:1860772","100"
"99322214689444546","109539770335738379","ESPORTSTMNT02:3144380","100"
"99566408217116828","107405837336900434","ESPORTSTMNT01:2696249","100"
"99566408562477641","107530554768938908","ESPORTSTMNT01:2742457","100"
"105594163014588871","109467367966691614","ESPORTSTMNT03:3123883","100"
"103535282158162659","106342376606018150","ESPORTSTMNT06:1840455","100"
"107582641798795198","108286105477533956","ESPORTSTMNT03:2785467","100"
"107582184905264520","107682708469645845","ESPORTSTMNT05:2521091","100"
"98926509884398584","107458367241084546","ESPORTSTMNT01:2732459","100"
"107581296208168309","109659890856139131","ESPORTSTMNT03:3099975","100"
"107251295460371069","110416959492258745","ESPORTSTMNT02:3208911","100"
"105550001032913831","105798784640628660","ESPORTSTMNT03:1822636","100"
"105521637552587612","110428723805336931","ESPORTSTMNT01:3374235","100"
"102787200149928963","108171529105158377","ESPORTSTMNT01:2982685","100"
"105520822049210915","106306653060952514","ESPORTSTMNT03:2090904","100"
"104710678170825211","105945560581644231","ESPORTSTMNT06:1690246","100"
"98767991882270868","108998961199830243","ESPORTSTMNT02:3048787","100"
"102787200136756173","107417741194085511","ESPORTSTMNT01:2691301","100"
"100205573496804586","109625152897792273","ESPORTSTMNT01:3325862","100"
"99566408562477641","106308285699315620","ESPORTSTMNT03:2130392","100"
"105521293297166647","107575345395777182","ESPORTSTMNT05:2520933","100"
"99566404850008779","110428848767940984","LPL_B:326466","100"
"99566405126602853","103462454882440822","ESPORTSTMNT02:1281625","100"
"103495716886587312","107566458490383638","ESPORTSTMNT05:2530843","100"
"101383793567806688","103462460596590443","ESPORTSTMNT06:1170201","100"
"101383793574360315","108176672286729379","ESPORTSTMNT05:3090676","100"
"99566408356697119","102147203791046785","ESPORTSTMNT01:1142237","100"
"103935421249833954","105562529627228893","ESPORTSTMNT01:1722425","100"
"99566405128626825","107921365941728275","ESPORTSTMNT03:2637829","100"
"103878020539746273","108171576058667408","ESPORTSTMNT02:2884971","100"
"101383793574360315","109466537707382565","ESPORTSTMNT06:2767939","100"
"107599485973747723","109539822194404392","ESPORTSTMNT06:2776002","100"
"103963753080578719","105663539175401702","ESPORTSTMNT06:1580308","100"
"107467834753797729","107468241211215863","ESPORTSTMNT02:2674444","100"
"105505619546859895","105522984812784895","ESPORTSTMNT01:1691701","100"
"105520786527322647","109467335887666807","ESPORTSTMNT04:2672370","100"
"98767991853197861","102844412716686654","ESPORTSTMNT06:1062060","100"
"102787200159169580","106340535337738143","ESPORTSTMNT06:1830980","100"
"105594135137147298","105945560581644213","ESPORTSTMNT06:1690245","100"
"105397404796640412","110056852358713605","ESPORTSTMNT01:3335145","100"
"105521419784127190","106301901328161165","ESPORTSTMNT03:1994056","100"
"100725845022060229","108195478958534017","ESPORTSTMNT05:2951582","100"
"107598785733448849","109675742496503908","ESPORTSTMNT03:3092154","100"
"98767991926151025","104169295295132807","ESPORTSTMNT06:1310728","100"
"99566406332987990","106353129313331498","ESPORTSTMNT05:2070681","100"
"109696138543579708","109545777184124404","ESPORTSTMNT01:3317430","100"
"99566408217955692","107405912049987689","ESPORTSTMNT03:2658141","100"
"107582184905264520","109698048963566865","ESPORTSTMNT03:3089850","100"
"105520077508552574","106340535337738079","ESPORTSTMNT06:1830748","100"
"98767991853197861","105522984812784850","ESPORTSTMNT05:1830237","100"
"107574959289974368","108171576058601824","ESPORTSTMNT03:2794360","100"
"105550005698683818","110413246204026122","ESPORTSTMNT01:3382675","100"
"98767991866488695","108176672286663773","ESPORTSTMNT06:2530249","100"
"105536918475957734","109539799649294320","ESPORTSTMNT03:3124350","100"
"99566405128626825","107561230007853857","ESPORTSTMNT01:2740897","100"
"107581287168722290","108285604036885474","ESPORTSTMNT01:2913857","100"
"109671193729027761","109518697662319680","ESPORTSTMNT01:3323905","100"
"107582157086477662","109988859572994421","ESPORTSTMNT06:2773471","100"
"99566405123587075","103462454882440804","ESPORTSTMNT01:1291177","100"
"101383793572656373","105522958534552537","ESPORTSTMNT03:1760883","100"
"105521637552587612","105522904802952651","ESPORTSTMNT03:1684192","100"
"101422616509070746","107566458490449238","ESPORTSTMNT04:2220187","100"
"104367068120825486","108166997302554596","ESPORTSTMNT03:2885159","100"
"99566405123587075","108471075295484512","ESPORTSTMNT03:2795325","100"
"99566406338282437","108197674527269896","ESPORTSTMNT03:2798500","100"
"101383793569248484","109919226378791811","ESPORTSTMNT06:2777123","100"
"102787200124959636","110418013824099217","ESPORTSTMNT04:2683933","100"
"99566404579461230","104174613333795054","ESPORTSTMNT01:1415112","100"
"99566408221961358","106297375706631810","ESPORTSTMNT03:2104085","100"
"107416483509696259","109539770335804001","ESPORTSTMNT05:3217559","100"
"98926509885559666","102147201362009443","ESPORTSTMNT01:1165849","100"
"99566408221114231","106297375706566203","ESPORTSTMNT02:2071843","100"
"105550036134585264","108211175223175668","ESPORTSTMNT06:2531124","100"
"105514967858969605","108746562335297732","ESPORTSTMNT06:2580501","100"
"99294153830557090","102560667712380332","ESPORTSTMNT01:1156641","100"
"105537621677160078","105877352567918769","ESPORTSTMNT02:1733023","100"
"103461966971048042","109518697662319598","ESPORTSTMNT03:3119055","100"
"100205576309502431","103478355185518310","ESPORTSTMNT01:1370750","100"
"99566405124618295","108471075295681376","ESPORTSTMNT05:2941579","100"
"109674814051390025","109675807409404945","ESPORTSTMNT02:3170633","100"
"106302119383559530","106340473014902541","ESPORTSTMNT04:1730152","100"
"99566404585387054","107418445248214188","ESPORTSTMNT02:2672743","100"
"107574959289974368","107417530554565612","ESPORTSTMNT02:2554211","100"
"107598699275015260","108285990206328923","ESPORTSTMNT03:2793711","100"
"107581287168722290","108916413230120398","ESPORTSTMNT03:2961730","100"
"107581284487120142","108285604036951187","ESPORTSTMNT01:3000023","100"
"106269804045322803","106715628565463376","ESPORTSTMNT03:2075305","100"
"103461966965149786","109466537707448214","ESPORTSTMNT04:2667287","100"
"103461966965149786","105522958534618131","ESPORTSTMNT04:1520379","100"
"105913238372341488","106858019191645779","ESPORTSTMNT02:2150654","100"
"100205573496804586","108195478958402784","ESPORTSTMNT03:2787037","100"
"98926509884398584","107458335263344903","ESPORTSTMNT01:2702177","100"
"109671201259007744","109518697662319649","ESPORTSTMNT01:3321431","100"
"98767991930907107","108206581965039642","ESPORTSTMNT03:2782366","100"
"107582598621022934","107651193187337974","ESPORTSTMNT05:2521092","100"
"98767991853197861","106269654661664680","ESPORTSTMNT03:2074420","100"
"105504044166670507","105562556575697770","ESPORTSTMNT02:1684553","100"
"99566406070802758","104248884640266575","ESPORTSTMNT04:1220214","100"
"103461966975897718","106273298443276772","ESPORTSTMNT03:2000392","100"
"107416483509696259","108158210395707538","ESPORTSTMNT03:2795131","100"
"99566408217955692","102147202648416372","ESPORTSTMNT02:1091986","100"
"99566405127798575","108322950357363394","ESPORTSTMNT02:2960868","100"
"99566404585387054","106269654661402283","ESPORTSTMNT03:1996200","100"
"107423075317119707","107417432878727943","ESPORTSTMNT01:2697518","100"
"103935446548920777","105568157422146418","ESPORTSTMNT04:1600272","100"
"98767991935149427","108197521935068660","ESPORTSTMNT03:2792177","100"
"106269859169658575","109704924272730386","ESPORTSTMNT03:3101171","100"
"104710359142494900","106319725619062322","ESPORTSTMNT01:2146762","100"
"99566406338282437","103535402774206905","ESPORTSTMNT03:1341983","100"
"105549993449477104","105562692794240159","ESPORTSTMNT01:1886596","100"
"107416483509696259","107417752301978956","ESPORTSTMNT02:2663120","100"
"104367068120825486","106976611594830662","ESPORTSTMNT04:1970905","100"
"105514907449611976","105568157422080756","ESPORTSTMNT05:1832078","100"
"101428372603715124","105562833913532788","ESPORTSTMNT03:1767493","100"
"109539873500788632","109539822193617803","ESPORTSTMNT04:2657243","100"
"99566405126602853","104174601834942092","ESPORTSTMNT03:1413677","100"
"98926509885559666","107458335263344945","ESPORTSTMNT02:2552876","100"
"99566408358330419","108197521935396463","ESPORTSTMNT01:3085866","100"
"103877625775457850","106312505038723638","ESPORTSTMNT03:2054453","100"
"102787200129022886","106606458926342703","ESPORTSTMNT02:2076407","100"
"99566406069969565","103495781305067723","ESPORTSTMNT05:1430432","100"
"99566404585387054","108195478958271604","ESPORTSTMNT02:2830660","100"
"99566404581868574","102181142536417058","ESPORTSTMNT01:1154754","100"
"98767991866488695","104169295283008517","ESPORTSTMNT05:1510125","100"
"109539776003058530","110310652412584910","ESPORTSTMNT06:2815779","100"
"101383793567806688","110429332689390700","ESPORTSTMNT04:2688038","100"
"109676337359108345","110372454558362982","ESPORTSTMNT03:3160836","100"
"103535282138043022","103556721519400346","ESPORTSTMNT04:1130553","100"
"107598785733448849","108285990206263333","ESPORTSTMNT03:2796237","100"
"110424394375218208","110424377526038745","ESPORTSTMNT04:2686273","100"
"108203169709977541","108256075287950235","ESPORTSTMNT06:2340473","100"
"98767991877340524","102147201384029595","ESPORTSTMNT02:1086912","100"
"102787200155434012","105990084005182108","ESPORTSTMNT04:1660576","100"
"109698855806033734","109699002332956352","ESPORTSTMNT01:3324578","100"
"105505619546859895","105522984812850478","ESPORTSTMNT03:1757515","100"
"104710316579222193","107468241211019058","ESPORTSTMNT01:2696545","100"
"107599061926073885","107677841286697835","ESPORTSTMNT02:2553779","100"
"101428372602011186","102147204138574441","ESPORTSTMNT01:1153186","100"
"109480204628225868","109523641418389201","ESPORTSTMNT02:3168031","100"
"105553606349477427","106683293256351127","ESPORTSTMNT06:1880558","100"
"98767991853197861","107418445248214153","ESPORTSTMNT02:2551249","100"
"104367068120825486","109704924272795968","ESPORTSTMNT03:3101532","100"
"102787200153467923","106312505038657911","ESPORTSTMNT02:1934634","100"
"103877675241047720","109467129926917791","ESPORTSTMNT06:2767276","100"
"103935468920814040","109467129926917813","ESPORTSTMNT06:2768715","100"
"101422616509070746","106926282334990204","ESPORTSTMNT04:1960540","100"
"107598982142057588","109676354720577883","ESPORTSTMNT01:3312717","100"
"103878020539746273","109467367966691566","ESPORTSTMNT02:3161638","100"
"104367072827489994","106269875363891894","ESPORTSTMNT03:2074370","100"
"105543843212923183","108171991244431906","ESPORTSTMNT03:2788674","100"
"99566408358330419","108197521935396451","ESPORTSTMNT01:3084523","100"
"107598683861013570","109675742496438326","ESPORTSTMNT03:3088424","100"
"106827844148688268","108634338995414960","ESPORTSTMNT02:2972340","100"
"108131965235538611","109699002332825179","ESPORTSTMNT03:3115179","100"
"103535282124208038","107439320898325031","ESPORTSTMNT01:2744179","100"
"107467834753797729","109467087407753280","ESPORTSTMNT03:3120261","100"
"99566404581868574","107418445248148459","ESPORTSTMNT01:2705951","100"
"102747101565183056","108195478958337160","ESPORTSTMNT02:2820303","100"
"99566405124618295","106273298443276796","ESPORTSTMNT02:1922267","100"
"105550047979361273","108211175222716692","ESPORTSTMNT02:2830002","100"
"105550054006182911","109625523804970554","ESPORTSTMNT06:2762079","100"
"107581287168722290","108916413230120400","ESPORTSTMNT03:2961733","100"
"105397404796640412","106297375706500595","ESPORTSTMNT03:2001928","100"
"99566408221961358","107405837336900424","ESPORTSTMNT02:2556267","100"
"98767991866488695","102844412706987311","ESPORTSTMNT06:1072089","100"
"104710678170825211","108155621258911327","ESPORTSTMNT02:2784937","100"
"99566404581868574","103540364360693714","ESPORTSTMNT02:1294582","100"
"105559480124455983","109539770335803961","ESPORTSTMNT04:2663669","100"
"107599144012469862","109676354720577871","ESPORTSTMNT03:3099932","100"
"98767991853197861","104174613333794990","ESPORTSTMNT02:1385861","100"
"107599040773840060","107677841286829055","ESPORTSTMNT02:2671488","100"
"104251016988118464","107566682549055008","ESPORTSTMNT06:2260070","100"
"102235771678061291","110169570920815096","ESPORTSTMNT05:3220354","100"
"103535282124208038","106132515651496245","ESPORTSTMNT06:1720495","100"
"99294153824386385","105658534676007932","ESPORTSTMNT02:2075873","100"
"107437032053655867","108197674527335550","ESPORTSTMNT02:2960517","100"
"107598704067400262","108285990206263293","ESPORTSTMNT01:2914376","100"
"109696126554266494","109545777184124414","ESPORTSTMNT01:3317459","100"
"99566405130451785","103462454882440926","ESPORTSTMNT01:1313241","100"
"102787200151698443","107468370561257631","ESPORTSTMNT06:2191058","100"
"99566408358330419","107530554769004484","ESPORTSTMNT01:2770779","100"
"100725845018863243","109625152897595416","ESPORTSTMNT03:3090319","100"
"98767991930907107","105658534675811056","ESPORTSTMNT01:1894294","100"
"98767991935149427","107530554768938890","ESPORTSTMNT02:2572388","100"
"104710678170825211","106419362027885978","ESPORTSTMNT03:2006394","100"
"98767991853197861","110371551279081809","ESPORTSTMNT01:3385759","100"
"105550054006182911","107439257588333964","ESPORTSTMNT02:2663209","100"
"107582184905264520","108319714740709559","ESPORTSTMNT01:3010071","100"
"98767991877340524","102147201389010345","ESPORTSTMNT03:1092338","100"
"107416342401528388","110310652412650518","ESPORTSTMNT04:2683208","100"
"105504044166670507","105562556575763380","ESPORTSTMNT01:1882852","100"
"100725845022060229","107418445248279819","ESPORTSTMNT03:2549672","100"
"107581212180071788","109660424457604435","ESPORTSTMNT01:3336482","100"
"99566405126602853","110574243271639807","ESPORTSTMNT01:3379101","100"
"99566406338282437","104151038622315406","ESPORTSTMNT02:1413797","100"
"105505619546859895","108195478958402824","ESPORTSTMNT06:2531311","100"
"99566406334639907","103535402774206914","ESPORTSTMNT03:1343000","100"
"103935446548920777","106313258183718187","ESPORTSTMNT06:1860060","100"
"100285330169036485","102147204155417242","ESPORTSTMNT01:1144374","100"
"99566405127798575","107424951278581733","ESPORTSTMNT02:2551405","100"
"109800832177252614","109539822194273259","ESPORTSTMNT06:2775180","100"
"99566405128626825","105913088925085311","ESPORTSTMNT03:1827544","100"
"99566405130451785","106433133840579060","ESPORTSTMNT03:2054561","100"
"102787200126663579","108171648028488162","ESPORTSTMNT03:2921427","100"
"100205573495116443","107418445248214072","ESPORTSTMNT01:2695573","100"
"99566406064558732","108197589216240573","ESPORTSTMNT05:3060426","100"
"101383792559569368","108197521935134226","ESPORTSTMNT05:2942650","100"
"99566405126602853","109518697662319604","ESPORTSTMNT03:3119484","100"
"99566408217955692","105539760574752820","ESPORTSTMNT02:1686265","100"
"98926509884398584","105658534675811054","ESPORTSTMNT02:1721900","100"
"105503535895066182","106305935742541440","ESPORTSTMNT02:2064305","100"
"99566406493155041","106269875363891848","ESPORTSTMNT01:2139416","100"
"105709099258505657","107439320898259347","ESPORTSTMNT02:2573029","100"
"98767991930907107","107458335263344897","ESPORTSTMNT01:2702196","100"
"107423083507599175","108172137677959848","ESPORTSTMNT03:2892559","100"
"103935642731826448","106306810681874071","ESPORTSTMNT02:1924972","100"
"105521419784127190","109539822193748935","ESPORTSTMNT04:2660060","100"
"98926509884398584","109517090067785421","ESPORTSTMNT01:3324554","100"
"100725845022060229","104174613333729383","ESPORTSTMNT02:1385913","100"
"105514907449611976","107468370561257657","ESPORTSTMNT05:2580483","100"
"103535282140533402","106342376606018098","ESPORTSTMNT06:1860486","100"
"105537621677160078","105562529627163319","ESPORTSTMNT01:1693202","100"
"103877589042434434","106305935742475840","ESPORTSTMNT03:1951571","100"
"99566406069969565","102235771815973492","ESPORTSTMNT04:970949","100"
"107467803833323099","108746562335297739","ESPORTSTMNT06:2570568","100"
"107581759470356115","109660182594334199","ESPORTSTMNT03:3087459","100"
"103535282124208038","108197674527204330","ESPORTSTMNT02:2774497","100"
"105515109012592449","106313258183718149","ESPORTSTMNT06:1880093","100"
"105550054006182911","107439257588333987","ESPORTSTMNT02:2674573","100"
"106857739520697600","108514431836358137","ESPORTSTMNT05:2990860","100"
"103535282119620510","109710208773858750","ESPORTSTMNT02:3163051","100"
"105550051809743868","109625578822531978","ESPORTSTMNT03:3086776","100"
"98767991877340524","107458367241871127","ESPORTSTMNT01:2860394","100"
"103495716836203404","105562822076283779","ESPORTSTMNT04:1520454","100"
"110383487456480967","110383516547186458","ESPORTSTMNT02:3214092","100"
"105520796734358045","105522922469230164","ESPORTSTMNT03:1751669","100"
"107582618156093368","107651193187403572","ESPORTSTMNT03:2569981","100"
"107423075317119707","107417432878727957","ESPORTSTMNT02:2556917","100"
"107251374793416561","109749565998970909","ESPORTSTMNT02:3190419","100"
"109696126554266494","109545777184124386","ESPORTSTMNT01:3311199","100"
"98767991949608898","107566458490383616","ESPORTSTMNT06:2210344","100"
"99566408221114231","105539760574752826","ESPORTSTMNT03:1682216","100"
"105397404796640412","108211865723912207","ESPORTSTMNT03:2791857","100"
"101383793572656373","107417293272826589","ESPORTSTMNT06:2260339","100"
"105550059790656435","109625838810505205","ESPORTSTMNT01:3340322","100"
"103535282148790975","107566682549054952","ESPORTSTMNT04:2090780","100"
"107582613263241138","107651193187338022","ESPORTSTMNT03:2569623","100"
"99566404581868574","107418445248279744","ESPORTSTMNT03:2569893","100"
"105520713962793016","106340473014902517","ESPORTSTMNT04:1730228","100"
"103877891572305836","107417432878727975","ESPORTSTMNT02:2554169","100"
"103877675241047720","110424922268009032","ESPORTSTMNT06:2817859","100"
"101383793569248484","101762624244169663","ESPORTSTMNT05:1110707","100"
"107563714667537640","109919226378791873","ESPORTSTMNT05:3223249","100"
"102235771678061291","102235771813876334","ESPORTSTMNT06:1020248","100"
"99566405124618295","108322950357428974","ESPORTSTMNT02:2973433","100"
"98767991921462763","103535402770536758","ESPORTSTMNT02:1284276","100"
"105532791598779236","109467087407753282","ESPORTSTMNT01:3316411","100"
"107598878262940546","109675742496503926","ESPORTSTMNT03:3088407","100"
"107598704067400262","108285990206328949","ESPORTSTMNT02:2777614","100"
"105521293297166647","109467311740775380","ESPORTSTMNT03:3096881","100"
"105554088239949229","106385973094105877","ESPORTSTMNT05:2070659","100"
"101428372605353526","109710208774317622","ESPORTSTMNT03:3131751","100"
"103877976717529187","104727755403949123","ESPORTSTMNT04:1280227","100"
"101428372605353526","109710208774055434","ESPORTSTMNT03:3133251","100"
"108517492697602721","109704924272795940","ESPORTSTMNT03:3101477","100"
"98767991877340524","102147201377803658","ESPORTSTMNT02:1105293","100"
"104367068120825486","108176841597295753","ESPORTSTMNT03:2712884","100"
"98926509885559666","105522217233188027","ESPORTSTMNT02:1682798","100"
"107581765633427097","109672715584091855","ESPORTSTMNT06:2774677","100"
"107437032053655867","108197674527335528","ESPORTSTMNT01:3092718","100"
"103461966965149786","108176672286663797","ESPORTSTMNT06:2530395","100"
"107582609836036013","107651193187403566","ESPORTSTMNT03:2569677","100"
"100205573495116443","103540364360693567","ESPORTSTMNT03:1323037","100"
"104251016988118464","108197636731419488","ESPORTSTMNT04:2410269","100"
"103535282148790975","105562790519192312","ESPORTSTMNT06:1510310","100"
"107251374793416561","107256578724179840","ESPORTSTMNT01:2591846","100"
"105514907449611976","108158179540572221","ESPORTSTMNT05:2980435","100"
"107599089191671351","107677841286697869","ESPORTSTMNT01:2697165","100"
"98926509883054987","109517090067785383","ESPORTSTMNT03:3124972","100"
"99566406338282437","108197674527401094","ESPORTSTMNT02:2971687","100"
"103461966975897718","107921365941728276","ESPORTSTMNT03:2637862","100"
"107598780504331406","108285990206197741","ESPORTSTMNT03:2704282","100"
"109672446077514083","109659890856139141","ESPORTSTMNT02:3165692","100"
"100725845022060229","106269654661533446","ESPORTSTMNT03:1996218","100"
"98767991853197861","102181142513282677","ESPORTSTMNT01:1151693","100"
"107179722233063345","110444842959428646","ESPORTSTMNT01:3384328","100"
"99566404579461230","107418445248279831","ESPORTSTMNT03:2568793","100"
"108361575122450254","110574243271639726","ESPORTSTMNT01:3384107","100"
"103461966951059521","106433075319986061","ESPORTSTMNT03:2103663","100"
"99566404581868574","102181142525996758","ESPORTSTMNT03:1117573","100"
"99294153826603341","102147201376755079","ESPORTSTMNT03:1125380","100"
"105521408363571548","105562656844501233","ESPORTSTMNT01:1882691","100"
"103935468920814040","109467129927049037","ESPORTSTMNT04:2672375","100"
"109981678167856017","109974742842861469","ESPORTSTMNT03:3129853","100"
"107575082591536093","108155621258911309","ESPORTSTMNT02:2787102","100"
"108404211655217274","110016413867712060","ESPORTSTMNT05:3220201","100"
"99566405128626825","104174601835073268","ESPORTSTMNT03:1413981","100"
"107582181197106556","107682708470039122","ESPORTSTMNT01:2772923","100"
"105520796734358045","110016413867646468","ESPORTSTMNT05:3221095","100"
"102787200155434012","103936903254163908","ESPORTSTMNT06:1190891","100"
"107603548241713732","108285920951598124","ESPORTSTMNT02:2883775","100"
"99566405126602853","107424951278581763","ESPORTSTMNT03:2560991","100"
"107599061926073885","107677841286829027","ESPORTSTMNT02:2673169","100"
"100205573496804586","106976611594896206","ESPORTSTMNT04:1960703","100"
"107565477822627354","109467209706033249","ESPORTSTMNT05:3219311","100"
"99566404579461230","104174613333795078","ESPORTSTMNT02:1386489","100"
"99566405128626825","105913088925019666","ESPORTSTMNT03:1823164","100"
"100285330168091787","108998961199109155","ESPORTSTMNT02:3042881","100"
"109699038581250169","109699002332956357","ESPORTSTMNT01:3326809","100"
"102747101562758215","103540364360759288","ESPORTSTMNT02:1324382","100"
"99566405124618295","106273298443408021","ESPORTSTMNT01:2146850","100"
"99566405123587075","107424951278581725","ESPORTSTMNT03:2541774","100"
"100205573495116443","104174613333794944","ESPORTSTMNT01:1415382","100"
"99322214689444546","102147201821862687","ESPORTSTMNT05:1180360","100"
"99322214689444546","104169295283074093","ESPORTSTMNT05:1530156","100"
"107467834753797729","108171648028488149","ESPORTSTMNT03:2920969","100"
"99566405128626825","102147202164768992","ESPORTSTMNT02:1081020","100"
"99566408222831088","107405837336966008","ESPORTSTMNT02:2556364","100"
"99566405128626825","108471075295550076","ESPORTSTMNT03:2780165","100"
"103877589042434434","109539770335803959","ESPORTSTMNT04:2663093","100"
"101383793569248484","105522958534552531","ESPORTSTMNT04:1480816","100"
"105550001032913831","108211948457194116","ESPORTSTMNT06:2541816","100"
"103877589042434434","107417741194085611","ESPORTSTMNT03:2569539","100"
"103877589042434434","106305935742541426","ESPORTSTMNT01:2030426","100"
"99566408356697119","105798595612194722","ESPORTSTMNT03:1826071","100"
"107564167676290839","110349992510530179","ESPORTSTMNT03:3156896","100"
"107582609836036013","107651193189304158","ESPORTSTMNT02:2662620","100"
"103935446548920777","108158179540572165","ESPORTSTMNT06:2510047","100"
"105521706535388095","105809562662589510","ESPORTSTMNT01:1891376","100"
"99566404854685458","110428848767941096","LPL_B:326159","100"
"104710316579222193","105562529627294535","ESPORTSTMNT01:1881716","100"
"107580481273119961","108352387614501666","ESPORTSTMNT02:2789821","100"
"107581300297680248","108285604036951154","ESPORTSTMNT01:2965804","100"
"102747101565183056","105522984812916127","ESPORTSTMNT02:1736266","100"
"105521504308341229","105522904803018273","ESPORTSTMNT02:1697146","100"
"100205573495116443","104174613333729394","ESPORTSTMNT02:1386267","100"
"106269804045322803","108166997302620213","ESPORTSTMNT01:3096745","100"
"105550051809743868","109625578822597538","ESPORTSTMNT03:3112193","100"
"105550026570060790","106308351108129098","ESPORTSTMNT02:2076926","100"
"105593161016793151","109467357560064369","ESPORTSTMNT03:3126944","100"
"102747101565183056","104174613333926314","ESPORTSTMNT03:1415806","100"
"99566404579461230","104174613355356639","ESPORTSTMNT03:1433779","100"
"107251231972989211","109749565998774103","ESPORTSTMNT02:3164910","100"
"102787200134790084","106340535337738069","ESPORTSTMNT05:2070194","100"
"105550024238752685","110378429158094478","ESPORTSTMNT03:3166873","100"
"107603586980602718","107639438038238587","ESPORTSTMNT03:2568138","100"
"103535282124208038","109675619696368031","ESPORTSTMNT03:3095362","100"
"102141671183409133","108352387614501598","ESPORTSTMNT02:2775899","100"
"107581300297680248","109660424457604404","ESPORTSTMNT06:2774812","100"
"100725845022060229","106269654661402302","ESPORTSTMNT01:2145836","100"
"107456419134134246","108172137677959832","ESPORTSTMNT02:2911501","100"
"99566408356697119","106269744789393689","ESPORTSTMNT03:2075530","100"
"105521412995449549","107893386212454330","ESPORTSTMNT04:2230323","100"
"102747101562758215","103540364360693695","ESPORTSTMNT01:1306165","100"
"105709099258505657","108197674527335516","ESPORTSTMNT01:3092439","100"
"98767991853197861","102181142514790017","ESPORTSTMNT02:1081655","100"
"103535282124208038","107439320898324917","ESPORTSTMNT02:2573046","100"
"107581212180071788","109660424457604414","ESPORTSTMNT06:2773494","100"
"107648168744912288","109539799649228684","ESPORTSTMNT03:3098449","100"
"98767991921462763","107439320898325040","ESPORTSTMNT03:2654069","100"
"103535282119620510","106269757537700297","ESPORTSTMNT03:1996142","100"
"99566404585387054","104174613333795047","ESPORTSTMNT02:1386488","100"
"99566405688134373","102564751611857615","ESPORTSTMNT06:1050043","100"
"103495716886587312","109467188126797810","ESPORTSTMNT04:2670254","100"
"99566406065437842","108197589216109348","ESPORTSTMNT04:2410361","100"
"107467803833323099","110016463798132615","ESPORTSTMNT05:3222301","100"
"103461966971048042","110574243271705364","ESPORTSTMNT01:3379104","100"
"99566406334639907","104841804589478922","ESPORTSTMNT03:1531500","100"
"103877891572305836","108172137677959836","ESPORTSTMNT03:2799473","100"
"102747101565183056","106269654661402280","ESPORTSTMNT02:1960114","100"
"103935642731826448","103936903252591030","ESPORTSTMNT06:1190368","100"
"99566406066182955","105562822076283725","ESPORTSTMNT05:1830712","100"
"107581209070519555","107598053305078432","ESPORTSTMNT03:2546063","100"
"105594101461473671","106311748112079144","ESPORTSTMNT06:1880080","100"
"107598785733448849","107728324360456173","ESPORTSTMNT02:2578027","100"
"102235771678061291","109467188126732148","ESPORTSTMNT06:2768811","100"
"99566406064558732","107566458490383658","ESPORTSTMNT05:2520825","100"
"105357803054359120","105386335092912328","ESPORTSTMNT03:1631516","100"
"107581284487120142","109672513960269689","ESPORTSTMNT04:2664572","100"
