gametime_inhib,platformgameid,killerteamid_inhib,gametime_tower,killerteamid_tower,gametime_kill,killerteamid_kill,eventtime,blue_teamid,esportsgameid,red_teamid,gametime,blue_team_shutdown,red_team_shutdown,blue_shutdown_collected,red_shutdown_collected,blue_shutdown_converted,red_shutdown_converted
1480697,ESPORTSTMNT06:2773993,200,896874,200,348320,100,2023-03-21T16:49:44.019Z,107599485973747723,109539822194404390,105553606349477427,1255020,50.0,1250.0,300.0,100.0,300.0,100.0
2176695,ESPORTSTMNT06:2773996,200,1247627,100,519652,200,2023-03-21T21:14:23.117Z,107597870621708485,109467260900436922,107597875833524424,734005,1800.0,800.0,300.0,1800.0,300.0,1800.0
1510083,ESPORTSTMNT06:2774189,100,920628,200,293924,100,2023-03-07T16:02:19.575Z,104710682193583854,109539822194404373,107416342401528388,679002,1700.0,750.0,500.0,1200.0,500.0,1200.0
1432927,ESPORTSTMNT06:2774194,100,796093,100,210522,100,2023-03-07T17:04:40.245Z,105553606349477427,109539822194273261,105521412995449549,968005,1000.0,0.0,1000.0,2200.0,1000.0,2200.0
2016370,ESPORTSTMNT06:2774198,200,889922,200,71432,200,2023-03-07T18:05:52.636Z,107423083507599175,109467209706033247,109642680932009857,1221009,50.0,500.0,1250.0,500.0,1250.0,500.0
1574472,ESPORTSTMNT06:2774270,100,972576,100,214447,100,2023-03-08T20:22:43.943Z,107565448721890834,109467209706033261,107565493716773932,1248021,2350.0,300.0,600.0,650.0,600.0,650.0
1179724,ESPORTSTMNT06:2774311,100,740389,100,235394,200,2023-03-09T18:06:41.848Z,105520819263036609,109467335887666777,109539675734129088,424016,2200.0,100.0,0.0,1150.0,0.0,1150.0
2154181,ESPORTSTMNT06:2774323,200,895954,100,61620,200,2023-03-09T19:06:11.293Z,107416483509696259,109539770335869577,99322214689444546,471002,700.0,100.0,350.0,1150.0,350.0,1150.0
1390882,ESPORTSTMNT06:2774329,100,1015930,100,481516,200,2023-03-09T20:05:22.198Z,109697683685398040,109467260900371334,108404211655217274,1178031,1650.0,0.0,0.0,150.0,0.0,150.0
1622287,ESPORTSTMNT06:2774335,100,949262,200,387776,100,2023-03-09T20:59:27.318Z,107597875833524424,109467260900371340,107597870621708485,942030,1550.0,400.0,250.0,300.0,250.0,300.0
1769150,ESPORTSTMNT06:2774336,200,1179395,100,51636,100,2023-03-09T21:09:41.002Z,105514907449611976,109467129926983395,107450819235010833,1365027,450.0,150.0,100.0,1000.0,100.0,1000.0
1342449,ESPORTSTMNT06:2774361,100,722005,100,251309,200,2023-03-10T02:22:21.488Z,107582184905264520,109988859572994413,108319669531442279,885009,1550.0,0.0,50.0,300.0,50.0,300.0
1647869,ESPORTSTMNT06:2774378,200,896602,100,400461,200,2023-03-10T16:05:48.070Z,109669678317817381,109467188126732196,105536643047197642,583019,1150.0,50.0,150.0,600.0,150.0,600.0
1752003,ESPORTSTMNT06:2774386,100,767736,200,203523,200,2023-03-10T18:04:03.830Z,102235771678061291,109467188126797784,103495716836203404,451030,1600.0,1150.0,800.0,300.0,800.0,300.0
2198096,ESPORTSTMNT06:2774402,200,961843,100,599462,200,2023-03-10T19:58:19.180Z,103877589042434434,109539770335869589,105504044166670507,1185028,2650.0,850.0,550.0,850.0,550.0,850.0
1648679,ESPORTSTMNT06:2774497,100,1034449,100,194903,200,2023-03-11T23:38:19.189Z,107582618156093368,109699002332890799,109699038581250169,1099023,2450.0,250.0,150.0,1650.0,150.0,1650.0
1393128,ESPORTSTMNT06:2774501,100,1073917,100,486490,200,2023-03-12T00:32:18.280Z,107582178455767077,109988859572994425,107582184905264520,561011,1750.0,300.0,100.0,150.0,100.0,150.0
1575767,ESPORTSTMNT06:2774508,200,1059003,200,550179,200,2023-03-12T01:23:02.775Z,107582178455767077,109988859572994426,107582184905264520,639028,50.0,200.0,150.0,50.0,150.0,50.0
2186656,ESPORTSTMNT06:2774509,100,964276,100,302729,100,2023-03-12T02:54:16.853Z,107581296208168309,109660424457604415,107581212180071788,804009,1200.0,0.0,1500.0,1500.0,1500.0,1500.0
1884475,ESPORTSTMNT06:2774534,100,902552,100,308010,200,2023-03-12T19:50:30.356Z,101383793567806688,109919226378791829,98767991866488695,393027,2100.0,300.0,250.0,1000.0,250.0,1000.0
2311883,ESPORTSTMNT06:2774574,100,1078563,100,352665,200,2023-03-13T01:05:21.391Z,107603600826620492,109672715584091865,107603544245460197,1071030,2200.0,1100.0,1500.0,1800.0,1500.0,1800.0
1704867,ESPORTSTMNT06:2774603,200,685134,200,168791,200,2023-03-13T18:00:33.646Z,109637393694097670,109919226378726257,107563714667537640,1534004,1300.0,750.0,650.0,1250.0,650.0,1250.0
1728201,ESPORTSTMNT06:2774623,100,865955,100,272923,100,2023-03-13T18:57:03.127Z,103461966965149786,109919226378726247,101383793574360315,698011,2100.0,50.0,0.0,250.0,0.0,250.0
1331427,ESPORTSTMNT06:2774681,200,848106,200,47549,200,2023-03-14T01:41:21.762Z,107603566520687175,109672715584091857,107581765633427097,1464022,50.0,1200.0,3050.0,0.0,3050.0,0.0
1761485,ESPORTSTMNT06:2774687,200,976519,200,539165,100,2023-03-14T16:01:15.128Z,105521408363571548,109539822194469931,109800832177252614,642024,300.0,200.0,150.0,300.0,150.0,300.0
1360781,ESPORTSTMNT06:2774695,100,948302,100,130670,100,2023-03-14T17:48:33.015Z,109800832177252614,109539822194469933,105521408363571548,1406006,1450.0,0.0,250.0,200.0,250.0,200.0
1243717,ESPORTSTMNT06:2774722,100,932545,200,523165,100,2023-03-15T17:41:17.562Z,109539776003058530,109539822194469939,107416342401528388,538028,1700.0,50.0,50.0,350.0,50.0,350.0
1590144,ESPORTSTMNT06:2774779,100,1114021,100,135178,200,2023-03-16T16:58:05.090Z,109669678317817381,109467188126797750,99566406066182955,1128012,1750.0,0.0,100.0,750.0,100.0,750.0
1904751,ESPORTSTMNT06:2774783,200,904924,100,195615,100,2023-03-16T17:47:57.243Z,99322214689444546,109539770335869612,102787200120306562,444017,600.0,350.0,0.0,1000.0,0.0,1000.0
1681253,ESPORTSTMNT06:2774795,200,926917,100,537700,100,2023-03-16T21:07:13.518Z,105515345386578249,109467129926983427,107450819235010833,1133018,2050.0,800.0,1400.0,1550.0,1400.0,1550.0
2425228,ESPORTSTMNT06:2774808,200,1102925,100,181690,100,2023-03-17T01:13:49.557Z,107582181197106556,109988859572994410,109698030312834058,2525027,1050.0,600.0,1750.0,1750.0,1750.0,1750.0
2235422,ESPORTSTMNT06:2774812,200,1099211,100,366219,200,2023-03-17T02:53:07.297Z,107581300297680248,109660424457604404,109631326144414089,531029,700.0,1500.0,400.0,1100.0,400.0,1100.0
1830701,ESPORTSTMNT06:2774830,100,894150,100,184321,100,2023-03-17T19:04:07.036Z,102235771678061291,109467188126732186,99566406064558732,553009,2500.0,50.0,50.0,250.0,50.0,250.0
1356293,ESPORTSTMNT06:2774854,100,710000,100,205260,100,2023-03-18T03:20:49.406Z,107582173169864040,109988859572994444,108319669531442279,521019,1150.0,0.0,0.0,100.0,0.0,100.0
1392108,ESPORTSTMNT06:2774880,200,576729,100,121958,200,2023-03-18T18:58:15.107Z,98767991866488695,109919226378726265,107563714667537640,1711031,300.0,700.0,550.0,200.0,550.0,200.0
1816223,ESPORTSTMNT06:2774885,100,844942,100,40791,200,2023-03-18T20:05:55.491Z,99322214695067838,109919226378791827,101383793567806688,1363027,1300.0,50.0,250.0,150.0,250.0,150.0
1769603,ESPORTSTMNT06:2774912,100,746299,100,79798,200,2023-03-19T17:06:50.629Z,107563714667537640,109919226378726255,101383793569248484,483008,900.0,1000.0,900.0,650.0,900.0,650.0
1696987,ESPORTSTMNT06:2774953,100,955160,100,293408,200,2023-03-20T01:17:25.367Z,107603596915629288,109989125641721867,107603600826620492,827001,1800.0,300.0,50.0,100.0,50.0,100.0
1638155,ESPORTSTMNT06:2774995,200,843919,100,128312,300,2023-03-21T00:04:21.816Z,107603600826620492,109672715584091873,107603566520687175,1398027,1850.0,300.0,350.0,50.0,350.0,50.0
2030871,ESPORTSTMNT06:2774997,200,987783,200,476817,200,2023-03-21T00:57:16.586Z,107603566520687175,109672715584091874,107603600826620492,1914015,300.0,700.0,1450.0,600.0,1450.0,600.0
1414257,ESPORTSTMNT06:2775156,100,889751,100,240424,200,2023-03-06T20:30:11.742Z,105553606349477427,109539822194338803,107599485973747723,352002,1550.0,100.0,50.0,1200.0,50.0,1200.0
1840430,ESPORTSTMNT06:2775188,100,827331,200,249454,200,2023-03-07T18:54:48.589Z,105520822049210915,109467335887666739,107179740624168899,1195030,300.0,500.0,650.0,450.0,650.0,450.0
2074087,ESPORTSTMNT06:2775190,200,834233,200,406845,100,2023-03-07T19:09:15.611Z,108403526900459473,109467209706033265,107565493716773932,528004,1650.0,500.0,900.0,1900.0,900.0,1900.0
1835621,ESPORTSTMNT06:2775197,100,956914,100,41394,100,2023-03-07T19:18:47.142Z,105521419784127190,109539822194273239,109539776003058530,1462012,1750.0,850.0,1950.0,800.0,1950.0,800.0
2603906,ESPORTSTMNT06:2775201,100,807901,200,246998,200,2023-03-07T20:27:10.248Z,107599485973747723,109539822194404361,105521408363571548,1840011,300.0,600.0,2200.0,300.0,2200.0,300.0
1559229,ESPORTSTMNT06:2775225,100,920701,200,205421,200,2023-03-08T16:01:40.426Z,105521419784127190,109539822194404363,105521408363571548,1916017,1500.0,0.0,450.0,300.0,450.0,300.0
1934750,ESPORTSTMNT06:2775234,200,1005312,100,276943,100,2023-03-08T18:12:21.267Z,109642680932009857,109467209706033235,104710354840711661,911022,200.0,250.0,600.0,450.0,600.0,450.0
2626845,ESPORTSTMNT06:2775235,100,974859,100,247348,200,2023-03-08T18:07:18.946Z,103877675241047720,109467129926983423,105515219038427019,671003,1200.0,650.0,950.0,1150.0,950.0,1150.0
1973315,ESPORTSTMNT06:2775242,100,893893,100,563764,100,2023-03-08T19:12:21.563Z,107423083507599175,109467209706033253,109642690191894407,1908020,1050.0,2100.0,650.0,1800.0,650.0,1800.0
2014900,ESPORTSTMNT06:2775252,100,805361,200,216219,200,2023-03-08T20:13:16.382Z,109539776003058530,109539822194273241,104710682193583854,859029,1400.0,50.0,300.0,850.0,300.0,850.0
1911166,ESPORTSTMNT06:2775283,100,1005771,100,267376,100,2023-03-09T17:08:07.977Z,103935468920814040,109467129926983479,105515109012592449,285019,800.0,100.0,200.0,400.0,200.0,400.0
2019548,ESPORTSTMNT06:2775290,200,881594,100,97291,200,2023-03-09T17:03:40.351Z,107456352597333899,109539770335803983,105503948999800557,549021,2100.0,350.0,550.0,1050.0,550.0,1050.0
1604816,ESPORTSTMNT06:2775296,100,835926,100,454672,200,2023-03-09T17:49:45.200Z,102235771678061291,109467188126797774,99566406066182955,1472008,1750.0,100.0,150.0,50.0,150.0,50.0
1726446,ESPORTSTMNT06:2775298,200,1012870,100,296342,100,2023-03-09T18:06:20.425Z,103877589042434434,109539770335869587,105559480124455983,896032,550.0,500.0,0.0,450.0,0.0,450.0
2343476,ESPORTSTMNT06:2775299,200,948042,200,394052,100,2023-03-09T18:09:05.477Z,102787200151698443,109467129926983459,105515219038427019,1333004,100.0,250.0,950.0,600.0,950.0,600.0
1497299,ESPORTSTMNT06:2775305,200,1120707,200,225917,100,2023-03-09T18:50:21.463Z,103495716886587312,109467188126797734,105536643047197642,932025,200.0,200.0,600.0,950.0,600.0,950.0
1467391,ESPORTSTMNT06:2775309,100,739885,100,323077,200,2023-03-09T19:16:59.615Z,105514967858969605,109467129926983419,103877675241047720,1002022,900.0,750.0,250.0,300.0,250.0,300.0
2127085,ESPORTSTMNT06:2775316,200,735917,200,641878,100,2023-03-09T20:10:54.417Z,105504044166670507,109539770335869559,107456355516438414,643014,1050.0,1150.0,300.0,900.0,300.0,900.0
1403094,ESPORTSTMNT06:2775337,100,658600,100,173929,100,2023-03-10T01:17:08.898Z,107582173169864040,109988859572994418,109698026697016325,561000,2250.0,100.0,0.0,300.0,0.0,300.0
1782079,ESPORTSTMNT06:2775338,100,1011569,100,272246,100,2023-03-10T01:07:36.367Z,98767991877340524,109517090067785359,103461966951059521,1146003,1750.0,700.0,350.0,1100.0,350.0,1100.0
1431764,ESPORTSTMNT06:2775340,100,725909,100,228187,100,2023-03-10T02:21:41.260Z,99294153828264740,109517090067785377,99294153824386385,898009,1550.0,50.0,50.0,500.0,50.0,500.0
1366292,ESPORTSTMNT06:2775352,100,903103,100,178318,100,2023-03-10T03:16:48.111Z,107582184905264520,109988859572994414,108319669531442279,677017,1350.0,0.0,50.0,1600.0,50.0,1600.0
1348290,ESPORTSTMNT06:2775366,100,803658,200,239782,100,2023-03-10T16:57:05.897Z,105559480124455983,109539770335803991,107456352597333899,1012002,2200.0,50.0,50.0,850.0,50.0,850.0
1844675,ESPORTSTMNT06:2775381,100,646535,100,333755,100,2023-03-10T19:01:33.463Z,109697683685398040,109467260900436902,109697689430777005,1461014,1100.0,350.0,750.0,1050.0,750.0,1050.0
1384585,ESPORTSTMNT06:2775402,100,808354,100,276157,100,2023-03-10T21:10:23.726Z,102787200136756173,109539770335803997,107456355516438414,377032,2350.0,400.0,100.0,500.0,100.0,500.0
1778450,ESPORTSTMNT06:2775428,100,912746,200,244966,200,2023-03-11T17:08:53.312Z,101383793572656373,109919226378726223,98767991866488695,438004,1750.0,900.0,250.0,0.0,250.0,0.0
2065885,ESPORTSTMNT06:2775434,200,896077,100,187927,100,2023-03-11T18:11:56.673Z,107563714667537640,109919226378726261,101383793567806688,440016,2300.0,2750.0,150.0,1250.0,150.0,1250.0
1315755,ESPORTSTMNT06:2775460,100,832868,200,216243,200,2023-03-11T21:11:18.760Z,98767991926151025,109919226378726231,109637393694097670,731000,1300.0,200.0,150.0,150.0,150.0,150.0
1659396,ESPORTSTMNT06:2775486,200,1009606,100,626653,200,2023-03-12T01:44:32.186Z,109698757443650056,109699002332890803,107582641798795198,641005,1400.0,1150.0,1150.0,1400.0,1150.0,1400.0
1653938,ESPORTSTMNT06:2775487,100,1013753,100,126306,100,2023-03-12T02:12:50.136Z,107582178455767077,109988859572994427,107582184905264520,700019,1550.0,100.0,50.0,700.0,50.0,700.0
2126649,ESPORTSTMNT06:2775488,100,1192211,200,207558,100,2023-03-12T03:58:16.332Z,107581212180071788,109660424457604416,107581296208168309,1686024,700.0,1050.0,800.0,1000.0,800.0,1000.0
1517842,ESPORTSTMNT06:2775495,100,864111,200,45698,200,2023-03-12T17:07:54.299Z,107563714667537640,109919226378726259,103461966965149786,1006012,1200.0,350.0,350.0,50.0,350.0,50.0
1786291,ESPORTSTMNT06:2775522,100,655654,200,118713,100,2023-03-12T20:52:10.547Z,101383793569248484,109919226378726229,98767991926151025,1130028,900.0,400.0,1200.0,750.0,1200.0,750.0
2489416,ESPORTSTMNT06:2775531,100,988384,200,50347,200,2023-03-12T21:55:02.650Z,101383793574360315,109919226378726245,109637393694097670,1344022,2150.0,2600.0,1600.0,1850.0,1600.0,1850.0
1796157,ESPORTSTMNT06:2775539,100,1030600,100,160610,200,2023-03-12T23:05:25.528Z,108319257932089006,109672715584091862,107603596915629288,702033,2600.0,150.0,150.0,1800.0,150.0,1800.0
1774018,ESPORTSTMNT06:2775653,100,934953,100,264229,100,2023-03-14T16:57:47.780Z,102787200136756173,109539770335804003,103877589042434434,1027024,1900.0,100.0,150.0,1000.0,150.0,1000.0
1480141,ESPORTSTMNT06:2775654,100,969661,100,216841,100,2023-03-14T16:58:55.986Z,109800832177252614,109539822194469932,105521408363571548,550021,2500.0,100.0,50.0,550.0,50.0,550.0
1402747,ESPORTSTMNT06:2775662,200,945903,200,358314,100,2023-03-14T21:25:11.493Z,105503948999800557,109539770335869569,105559480124455983,535017,100.0,1300.0,950.0,200.0,950.0,200.0
1741651,ESPORTSTMNT06:2775696,100,734981,200,204226,100,2023-03-15T21:02:13.796Z,105514967858969605,109467129926983403,105514907449611976,753032,2150.0,300.0,300.0,400.0,300.0,400.0
1854130,ESPORTSTMNT06:2775740,200,887451,200,271621,200,2023-03-16T17:08:05.884Z,105514967858969605,109467129926983471,105515109012592449,1629025,100.0,450.0,0.0,100.0,0.0,100.0
1337244,ESPORTSTMNT06:2775748,100,770125,100,508641,100,2023-03-16T18:08:36.557Z,109523293035238887,109467129926983453,102787200151698443,447018,1350.0,0.0,0.0,800.0,0.0,800.0
1727161,ESPORTSTMNT06:2775754,200,897465,200,321020,100,2023-03-16T18:44:46.499Z,99566406065437842,109467188126797742,105536643047197642,1022023,200.0,350.0,350.0,450.0,350.0,450.0
2023159,ESPORTSTMNT06:2775755,100,896802,200,307907,200,2023-03-16T18:54:26.267Z,99322214689444546,109539770335869613,102787200120306562,1080000,2100.0,650.0,600.0,1500.0,600.0,1500.0
1413396,ESPORTSTMNT06:2775757,100,903722,100,214751,100,2023-03-16T19:56:24.240Z,102787200120306562,109539770335869614,99322214689444546,571027,1000.0,0.0,0.0,200.0,0.0,200.0
1471084,ESPORTSTMNT06:2775777,100,1015362,100,187658,200,2023-03-17T02:42:34.594Z,109698030312834058,109988859572994429,108319669531442279,838027,1500.0,450.0,350.0,350.0,350.0,350.0
1938783,ESPORTSTMNT06:2775789,200,861146,200,391237,100,2023-03-17T16:56:35.999Z,107416483509696259,109539770335869617,102787200136756173,791006,1750.0,250.0,100.0,1300.0,100.0,1300.0
1844800,ESPORTSTMNT06:2775794,200,964384,100,253169,200,2023-03-17T18:42:34.285Z,107416483509696259,109539770335869619,102787200136756173,793007,200.0,450.0,0.0,250.0,0.0,250.0
1729383,ESPORTSTMNT06:2775815,200,932472,200,316977,200,2023-03-18T01:03:08.956Z,107581689894520368,109660199184603694,109631610813971977,1471006,300.0,1100.0,350.0,850.0,350.0,850.0
1570729,ESPORTSTMNT06:2775816,100,757049,100,325613,100,2023-03-18T01:06:47.425Z,107582184905264520,109988859572994440,109698026697016325,756003,1800.0,0.0,0.0,850.0,0.0,850.0
1934163,ESPORTSTMNT06:2775833,100,1164140,100,384055,100,2023-03-18T18:04:26.733Z,109637393694097670,109919226378726215,101383793572656373,1315023,950.0,400.0,850.0,1000.0,850.0,1000.0
1771769,ESPORTSTMNT06:2775864,100,894176,200,55949,200,2023-03-19T01:10:45.830Z,107581212180071788,109660424457604420,107581206998502078,1176022,2450.0,350.0,400.0,100.0,400.0,100.0
1824330,ESPORTSTMNT06:2775881,100,1041561,100,179289,100,2023-03-19T18:19:44.060Z,101383793572656373,109919226378726217,103461966965149786,2071020,1400.0,250.0,600.0,150.0,600.0,150.0
1825117,ESPORTSTMNT06:2775908,100,957118,200,236667,200,2023-03-19T21:42:43.753Z,98767991926151025,109919226378726237,99322214695067838,1165022,2350.0,450.0,500.0,200.0,500.0,200.0
1798313,ESPORTSTMNT06:2775917,200,1172497,100,248544,200,2023-03-19T22:03:58.653Z,107603596915629288,109672715584091869,107603600826620492,1053006,100.0,1100.0,0.0,200.0,0.0,200.0
1744574,ESPORTSTMNT06:2775920,100,1083557,100,398604,100,2023-03-20T00:18:54.896Z,107603596915629288,109672715584091871,107603600826620492,627009,1200.0,650.0,150.0,1850.0,150.0,1850.0
1807125,ESPORTSTMNT06:2775989,100,728846,100,225909,200,2023-03-23T17:44:35.005Z,107599485973747723,109539822194469951,109800832177252614,778027,2300.0,300.0,200.0,1350.0,200.0,1350.0
1439865,ESPORTSTMNT06:2776003,100,764631,100,397710,200,2023-03-21T19:17:32.259Z,107597870621708485,109467260900436920,107597875833524424,1254027,1750.0,0.0,0.0,1100.0,0.0,1100.0
1846804,ESPORTSTMNT06:2776004,200,1063405,100,673548,100,2023-03-21T20:24:20.720Z,107597875833524424,109467260900436921,107597870621708485,351016,350.0,400.0,850.0,200.0,850.0,200.0
1719376,ESPORTSTMNT06:2776011,100,924301,100,292652,200,2023-03-22T16:42:58.184Z,109800832177252614,109539822194469944,109539776003058530,1421027,1650.0,0.0,300.0,400.0,300.0,400.0
1998413,ESPORTSTMNT06:2776015,100,752986,100,379869,100,2023-03-23T16:48:11.315Z,109800832177252614,109539822194469950,107599485973747723,1177026,1800.0,1350.0,500.0,650.0,500.0,650.0
1566995,ESPORTSTMNT06:2776017,100,921662,100,512563,100,2023-03-23T18:35:39.987Z,109800832177252614,109539822194469952,107599485973747723,1065002,1750.0,300.0,550.0,1650.0,550.0,1650.0
1748825,ESPORTSTMNT06:2776059,100,893150,200,521498,100,2023-03-25T20:16:01.828Z,98767991866488695,109919226378791825,103461966965149786,1209024,2200.0,400.0,200.0,700.0,200.0,700.0
2013744,ESPORTSTMNT06:2776061,200,859175,200,48197,200,2023-03-25T20:57:52.206Z,109981644490281844,109974742842861453,107580483738977500,435002,200.0,700.0,1500.0,300.0,1500.0,300.0
1286725,ESPORTSTMNT06:2776067,200,762224,200,172540,200,2023-03-26T15:58:30.118Z,101383793572656373,109919226378726213,101383793569248484,551002,50.0,0.0,250.0,150.0,250.0,150.0
1419050,ESPORTSTMNT06:2776133,200,895327,200,600250,100,2023-03-27T21:00:39.852Z,109637393694097670,110096948916539048,103461966965149786,632012,1950.0,300.0,1150.0,1800.0,1150.0,1800.0
2284114,ESPORTSTMNT06:2776156,200,796408,200,737304,200,2023-03-31T15:39:07.507Z,109800832177252614,109539822194469955,105553606349477427,1756012,950.0,500.0,650.0,900.0,650.0,900.0
1598065,ESPORTSTMNT06:2776157,100,711431,200,242437,100,2023-03-31T18:09:48.780Z,109800832177252614,109539822194469957,105553606349477427,1540012,2850.0,50.0,500.0,950.0,500.0,950.0
1500464,ESPORTSTMNT06:2777006,100,880878,100,185282,100,2023-03-22T17:35:02.348Z,109800832177252614,109539822194469945,109539776003058530,940032,2100.0,200.0,300.0,750.0,300.0,750.0
1559680,ESPORTSTMNT06:2777011,100,894754,200,213820,200,2023-03-23T15:53:26.390Z,109800832177252614,109539822194469949,107599485973747723,1524011,650.0,0.0,1400.0,0.0,1400.0,0.0
1540462,ESPORTSTMNT06:2777029,200,803988,200,182693,200,2023-03-25T17:09:38.426Z,109637393694097670,109919226378791803,101383793569248484,921004,50.0,250.0,950.0,150.0,950.0,150.0
1816894,ESPORTSTMNT06:2777051,200,912143,100,399536,200,2023-03-25T17:57:20.972Z,101383793574360315,109919226378726209,101383793572656373,354026,2750.0,1550.0,750.0,500.0,750.0,500.0
1536165,ESPORTSTMNT06:2777058,100,750858,100,275860,100,2023-03-25T18:03:15.335Z,106857761435870473,109974742842861413,107580497041999074,489018,2450.0,200.0,200.0,1300.0,200.0,1300.0
1495111,ESPORTSTMNT06:2777070,200,1008093,200,383025,100,2023-03-25T21:25:12.398Z,101383793567806688,109919226378726235,98767991926151025,576011,600.0,350.0,250.0,200.0,250.0,200.0
1548964,ESPORTSTMNT06:2777076,200,742764,200,189242,200,2023-03-25T21:56:39.848Z,107580483738977500,109974742842861454,109981644490281844,1124030,200.0,500.0,1550.0,250.0,1550.0,250.0
2072026,ESPORTSTMNT06:2777089,100,804219,100,172384,100,2023-03-26T16:54:32.408Z,103461966965149786,109919226378791821,101383793567806688,740020,1600.0,200.0,200.0,850.0,200.0,850.0
1330332,ESPORTSTMNT06:2777097,200,919870,100,223094,200,2023-03-26T17:56:51.161Z,101383793574360315,109919226378726241,107563714667537640,713010,1850.0,2050.0,1600.0,1550.0,1600.0,1550.0
1984497,ESPORTSTMNT06:2777123,100,859448,200,261667,200,2023-03-27T17:02:06.693Z,101383793569248484,109919226378791811,98767991866488695,426015,1750.0,1400.0,1600.0,1650.0,1600.0,1650.0
2261838,ESPORTSTMNT06:2778032,100,672021,100,584721,200,2023-03-25T19:19:39.670Z,99322214695067838,109919226378726263,107563714667537640,562001,2650.0,1500.0,150.0,1250.0,150.0,1250.0
2131092,ESPORTSTMNT06:2778069,100,1020784,100,322739,200,2023-03-26T19:02:24.425Z,99322214695067838,109919226378791817,109637393694097670,2229006,1150.0,0.0,1750.0,250.0,1750.0,250.0
1559341,ESPORTSTMNT06:2778074,200,858256,100,365947,200,2023-03-26T19:53:49.626Z,98767991926151025,109919226378726239,98767991866488695,1744009,1250.0,650.0,2100.0,900.0,2100.0,900.0
1977969,ESPORTSTMNT06:2778084,100,767774,100,289075,100,2023-03-27T15:58:44.020Z,107563714667537640,109919226378726211,101383793572656373,673021,2200.0,1000.0,500.0,650.0,500.0,650.0
1879355,ESPORTSTMNT06:2778102,100,1010459,200,474084,100,2023-03-27T18:13:21.468Z,109637393694097670,109919226378791815,101383793567806688,834002,2250.0,0.0,250.0,550.0,250.0,550.0
1899740,ESPORTSTMNT06:2778152,100,627209,100,227552,100,2023-03-31T19:12:51.706Z,105553606349477427,109539822194469958,109800832177252614,535029,2850.0,0.0,0.0,200.0,0.0,200.0
1616185,ESPORTSTMNT06:2815376,200,1014522,200,525351,100,2023-05-29T17:20:19.330Z,107599485973747723,110310652412650514,107416342401528388,436004,50.0,0.0,550.0,0.0,550.0,0.0
1889182,ESPORTSTMNT06:2815384,100,1020124,200,356257,200,2023-05-29T18:19:07.716Z,109539776003058530,110310652412584924,109800832177252614,1458006,2050.0,200.0,450.0,300.0,450.0,300.0
1516144,ESPORTSTMNT06:2815400,100,866630,200,366275,200,2023-05-30T15:02:42.803Z,109800832177252614,110310652412650520,107416342401528388,771004,1900.0,50.0,50.0,2000.0,50.0,2000.0
1807832,ESPORTSTMNT06:2815418,100,865902,100,179026,100,2023-05-30T18:02:39.503Z,105553606349477427,110310652412650488,104710682193583854,1198002,1400.0,250.0,50.0,500.0,50.0,500.0
1882966,ESPORTSTMNT06:2815551,200,855080,200,362840,200,2023-06-02T16:04:24.969Z,103877589042434434,110343648528693203,99322214689444546,2427010,600.0,700.0,150.0,700.0,150.0,700.0
1734768,ESPORTSTMNT06:2815559,100,942378,100,481045,200,2023-06-02T17:14:10.423Z,102787200136756173,110343648528430989,107456352597333899,432016,1800.0,50.0,50.0,1350.0,50.0,1350.0
1838127,ESPORTSTMNT06:2815570,200,863578,100,450981,200,2023-06-02T20:03:55.909Z,105503948999800557,110343648528627631,107456355516438414,1081018,150.0,150.0,0.0,350.0,0.0,350.0
1649442,ESPORTSTMNT06:2815737,100,918111,100,422104,200,2023-06-06T15:01:09.340Z,105521412995449549,110310652412650496,107599485973747723,730012,1550.0,100.0,650.0,250.0,650.0,250.0
2096599,ESPORTSTMNT06:2815768,200,957215,100,521715,100,2023-06-06T17:09:42.669Z,109642690191894407,110425082379044635,107423083507599175,432009,100.0,0.0,500.0,800.0,500.0,800.0
1959968,ESPORTSTMNT06:2815779,200,1057654,100,744156,100,2023-06-06T18:10:16.528Z,109539776003058530,110310652412584910,105553606349477427,802016,550.0,600.0,0.0,450.0,0.0,450.0
1910790,ESPORTSTMNT06:2815794,100,953933,100,400833,100,2023-06-06T20:36:01.613Z,105594135137147298,110425027634824025,108439036582886702,703020,2700.0,200.0,0.0,800.0,0.0,800.0
1702316,ESPORTSTMNT06:2815805,100,1022300,100,291529,100,2023-06-07T16:08:27.128Z,103935468920814040,110424922268009050,107450819235010833,1632021,1300.0,100.0,250.0,0.0,250.0,0.0
1052695,ESPORTSTMNT06:2815813,100,891108,100,273735,100,2023-06-07T16:07:28.563Z,107565477822627354,110425082379044659,109642690191894407,437001,1600.0,50.0,0.0,150.0,0.0,150.0
2277040,ESPORTSTMNT06:2815828,100,924440,100,260102,200,2023-06-07T18:08:38.402Z,109697689430777005,110418013824099257,109697683685398040,906012,1550.0,450.0,250.0,500.0,250.0,500.0
1357413,ESPORTSTMNT06:2815833,100,852785,100,420060,200,2023-06-07T18:07:22.430Z,105593951536470384,110425027634824047,105594135137147298,494004,1250.0,0.0,0.0,850.0,0.0,850.0
1870032,ESPORTSTMNT06:2815843,100,661207,200,385648,100,2023-06-07T19:08:03.007Z,107565448721890834,110425082379044665,108403526900459473,507016,2450.0,1150.0,700.0,1000.0,700.0,1000.0
